as_of,value
2008-03-19,1832.7
2008-03-26,1832.3
2008-04-02,1826.7
2008-04-09,1819.9
2008-04-16,1809.8
2008-04-23,1785.5
2008-04-30,1764.8
2008-05-07,1753.9
2008-05-14,1734.9
2008-05-21,1755.0
2008-05-28,1754.0
2008-06-04,1755.3
2008-06-11,1771.7
2008-06-18,1751.4
2008-06-25,1752.5
2008-07-02,1779.7
2008-07-09,1759.1
2008-07-16,1749.8
2008-07-23,1744.0
2008-07-30,1727.9
2008-08-06,1725.1
2008-08-13,1746.7
2008-08-20,1787.3
2008-08-27,1794.3
2008-09-03,1804.1
2008-09-10,1815.0
2008-09-17,1764.4
2008-09-24,1702.8
2008-10-01,1607.7
2008-10-08,1550.8
2008-10-15,1510.5
2008-10-22,1449.1
2008-10-29,1549.6
2008-11-05,1600.1
2008-11-12,1603.1
2008-11-19,1614.2
2008-11-26,1640.3
2008-12-03,1651.8
2008-12-10,1700.4
2008-12-17,1709.0
2008-12-24,1702.0
2008-12-31,1681.5
2009-01-07,1764.5
2009-01-14,1718.7
2009-01-21,1688.5
2009-01-28,1589.6
2009-02-04,1585.2
2009-02-11,1553.8
2009-02-18,1521.2
2009-02-25,1524.4
2009-03-04,1480.1
2009-03-11,1484.0
2009-03-18,1476.4
2009-03-25,1491.3
2009-04-01,1476.5
2009-04-08,1533.4
2009-04-15,1473.8
2009-04-22,1472.1
2009-04-29,1422.3
2009-05-06,1379.1
2009-05-13,1298.1
2009-05-20,1284.0
2009-05-27,1248.1
2009-06-03,1244.6
2009-06-10,1229.8
2009-06-17,1202.0
2009-06-24,1154.2
2009-07-01,1135.9
2009-07-08,1136.4
2009-07-15,1096.7
2009-07-22,1093.3
2009-07-29,1065.7
2009-08-05,1076.4
2009-08-12,1074.6
2009-08-19,1110.5
2009-08-26,1154.2
2009-09-02,1162.6
2009-09-09,1173.9
2009-09-16,1189.6
2009-09-23,1212.1
2009-09-30,1231.9
2009-10-07,1299.5
2009-10-14,1326.8
2009-10-21,1366.7
2009-10-28,1377.2
2009-11-04,1315.4
2009-11-11,1238.6
2009-11-18,1267.2
2009-11-25,1259.3
2009-12-02,1235.6
2009-12-09,1210.1
2009-12-16,1150.5
2009-12-23,1159.5
2009-12-30,1170.0
2010-01-06,1075.8
2010-01-13,1102.8
2010-01-20,1093.1
2010-01-27,1148.3
2010-02-03,1122.7
2010-02-10,1133.3
2010-02-17,1137.4
2010-02-24,1154.1
2010-03-03,1134.5
2010-03-10,1145.0
2010-03-17,1122.3
2010-03-24,1114.8
2010-03-31,1109.6
2010-04-07,1089.7
2010-04-14,1074.2
2010-04-21,1075.7
2010-04-28,1108.8
2010-05-05,1102.1
2010-05-12,1102.9
2010-05-19,1075.9
2010-05-26,1073.1
2010-06-02,1062.8
2010-06-09,1064.2
2010-06-16,1083.2
2010-06-23,1098.6
2010-06-30,1098.5
2010-07-07,1091.2
2010-07-14,1097.1
2010-07-21,1099.6
2010-07-28,1101.0
2010-08-04,1096.5
2010-08-11,1104.9
2010-08-18,1110.7
2010-08-25,1086.9
2010-09-01,1064.2
2010-09-08,1058.7
2010-09-15,1036.0
2010-09-22,1063.8
2010-09-29,1091.0
2010-10-06,1122.2
2010-10-13,1127.3
2010-10-20,1145.1
2010-10-27,1167.9
2010-11-03,1145.4
2010-11-10,1134.0
2010-11-17,1086.6
2010-11-24,1066.9
2010-12-01,1022.6
2010-12-08,1009.9
2010-12-15,984.2
2010-12-22,976.9
2010-12-29,971.5
2011-01-05,968.1
2011-01-12,938.4
2011-01-19,916.8
2011-01-26,988.3
2011-02-02,996.6
2011-02-09,1014.7
2011-02-16,1041.9
2011-02-23,1046.8
2011-03-02,1064.7
2011-03-09,1063.1
2011-03-16,1076.1
2011-03-23,1080.1
2011-03-30,1081.7
2011-04-06,1093.6
2011-04-13,1100.1
2011-04-20,1100.2
2011-04-27,1107.1
2011-05-04,1131.3
