label,measure,start,end,real_yield_start_pct,real_yield_end_pct,real_yield_change_pp,premium_start_pct,premium_end_pct,premium_change_pp,EP_start_pct,EP_end_pct,EP_change_pp,EP_change_check_pp,PE_start,PE_end,PE_change,pe_effect_rate_pts,pe_effect_premium_pts,pct_of_start_value_from_rate,pct_of_start_value_from_premium
2022,trailing_E,2021-12,2022-12,-0.9931818181818183,1.3566666666666667,2.349848484848485,5.225900958635901,3.0588031483284643,-2.1670978103074363,4.2327191404540825,4.415469814995131,0.18275067454104832,0.18275067454104876,23.625474944522797,22.647646612914343,-0.9778283316084533,-17.0988858566011,16.121057524992647,-72.37478144567508,68.2359087503977
2022,CAPE_E10,2021-12,2022-12,-0.9931818181818183,1.3566666666666667,2.349848484848485,3.6038172946379428,2.174793184649806,-1.429024109988137,2.6106354764561246,3.5314598513164728,0.9208243748603482,0.9208243748603482,38.30484987346744,28.316901284527297,-9.987948588940142,-37.2294099827729,27.241461393832758,-97.19241846855674,71.1175255452497
2023,trailing_E,2022-12,2023-12,1.3566666666666667,1.8355000000000001,0.47883333333333344,3.0588031483284643,2.2718187776057515,-0.7869843707227129,4.415469814995131,4.107318777605752,-0.3081510373893792,-0.30815103738937943,22.647646612914343,24.346783245855644,1.6991366329413005,-2.7143268370119493,4.41346346995325,-11.985028216857472,19.487514731162246
2023,CAPE_E10,2022-12,2023-12,1.3566666666666667,1.8355000000000001,0.47883333333333344,2.174793184649806,1.343916617180526,-0.83087656746928,3.5314598513164728,3.179416617180526,-0.35204323413594674,-0.3520432341359465,28.316901284527297,31.452310923844568,3.1354096393172703,-4.478897629157604,7.6143072684748745,-15.817047155526614,26.889620414206217
2024,trailing_E,2023-12,2024-12,1.8355000000000001,2.0880952380952382,0.2525952380952381,2.2718187776057515,1.4083811681338179,-0.8634376094719336,4.107318777605752,3.496476406229056,-0.6108423713766955,-0.6108423713766955,24.346783245855644,28.600221589325646,4.253438343470002,-1.818799660094566,6.072238003564568,-7.47038999660937,24.94061717413201
2024,CAPE_E10,2023-12,2024-12,1.8355000000000001,2.0880952380952382,0.2525952380952381,1.343916617180526,0.563637457200477,-0.7802791599800489,3.179416617180526,2.651732695295715,-0.5276839218848108,-0.5276839218848108,31.452310923844568,37.71119169643463,6.258880772590064,-3.1426687460428635,9.401549518632928,-9.991853233462566,29.891442766787108
2025,trailing_E,2024-12,2025-12,2.0880952380952382,1.8990909090909092,-0.18900432900432906,1.4083811681338179,1.6122633328577038,0.20388216472388598,3.496476406229056,3.511354241948613,0.01487783571955692,0.01487783571955692,28.600221589325646,28.479040595034174,-0.12118099429147122,1.5444910698271936,-1.6656720641186649,5.400276585282256,-5.823983072705763
2025,CAPE_E10,2024-12,2025-12,2.0880952380952382,1.8990909090909092,-0.18900432900432906,0.563637457200477,0.6273328947395622,0.06369543753908524,2.651732695295715,2.5264238038304714,-0.12530889146524382,-0.12530889146524382,37.71119169643463,39.581640993242566,1.8704492968079336,2.824607716976594,-0.9541584201686604,7.490104634491421,-2.5301730792529433
2026_YTD(Jan-Jun),trailing_E,2025-12,2026-06,1.8990909090909092,2.179047619047619,0.27995670995670996,1.6122633328577038,1.7858758338307292,0.17361250097302539,3.511354241948613,3.9649234528783484,0.45356921092973534,0.45356921092973534,28.479040595034174,25.221167870820985,-3.2578727242131897,-2.009529427941102,-1.248343296272088,-7.056169681121558,-4.383375528773111
2026_YTD(Jan-Jun),CAPE_E10,2025-12,2026-06,1.8990909090909092,2.179047619047619,0.27995670995670996,0.6273328947395622,0.31160187660054284,-0.3157310181390194,2.5264238038304714,2.490649495648162,-0.03577430818230942,-0.03577430818230942,39.581640993242566,40.150169734732664,0.5685287414900984,-4.516536664246903,5.0850654057370015,-11.41068573942645,12.847030285088815
