cik,ticker,w_2015,dlog_shares,shares_2015_adj,shares_last_adj,ratio,contrib
813672,CDNS,0.00047542033695569474,-0.11550058009887476,306775000.0,273312000.0,0.8909200554152066,-5.491132470918525e-05
1579241,ALLE,0.0004756929175022804,-0.11237970332833112,96900000.0,86600000.0,0.8937048503611971,-5.345822894429457e-05
723125,MU,0.0012030968226059173,-0.03922071315328127,1170000000.0,1125000000.0,0.9615384615384616,-4.71863153750508e-05
1097149,ALGN,0.00039977072641420887,-0.11606103685481485,81521000.0,72588000.0,0.8904208731492499,-4.6397805011835603e-05
779152,JKHY,0.00041584429391577617,-0.11076582721245401,81601000.0,73045000.0,0.895148343770297,-4.6061337207159804e-05
849399,GEN,0.00041415776245740495,-0.10919929196499197,696000000.0,624000000.0,0.896551724137931,-4.522573442215395e-05
1013237,FDS,0.00045460071217111846,-0.09558250289959817,42235000.0,38385000.0,0.9088433763466319,-4.3451873889255327e-05
1037868,AME,0.0009641425351709914,-0.04368722280766687,241586000.0,231259000.0,0.9572533176591359,-4.212070975236389e-05
11544,WRB,0.00041820582826826365,-0.09426454913358111,439387422.75,399861000.0,0.9100419795755293,-3.942198384674372e-05
927628,COF,0.002945663678485772,-0.012301633145083335,548000000.0,541300000.0,0.9877737226277372,-3.623647394152868e-05
20286,CINF,0.0007297054836784986,-0.04888074798216661,165600000.0,157700000.0,0.9522946859903382,-3.566854984889368e-05
720005,RJF,0.0005395578052888797,-0.057869277605611544,218908500.0,206600000.0,0.943773311680451,-3.122382041853668e-05
864749,TRMB,0.0004225116710770017,-0.06764352571481842,264500000.0,247200000.0,0.9345935727788279,-2.8580179087308067e-05
48898,HUBB,0.0003499168317910033,-0.08076135664445847,58000000.0,53500000.0,0.9224137931034483,-2.82597580481722e-05
900075,CPRT,0.00037201594772176604,-0.07281514847476984,1051400000.0,977563000.0,0.9297726840403272,-2.708839646834261e-05
75677,PKG,0.0003312997941903819,-0.07625808247836384,96700000.0,89600000.0,0.9265770423991727,-2.5264287030435106e-05
1474735,GNRC,0.00015341665922705524,-0.1548043467821019,69200297.0,59275781.0,0.8565827542618784,-2.374956571713661e-05
1383312,BR,0.0004961628501992374,-0.04705779462069582,124000000.0,118300000.0,0.9540322580645161,-2.334832950309478e-05
896878,INTU,0.002055318200818032,-0.010544913176614998,286000000.0,283000000.0,0.9895104895104895,-2.1673151977942696e-05
1324424,EXPE,0.00124056634030267,-0.015604108143641285,134018000.0,131943000.0,0.9845170051784089,-1.9357931333444157e-05
72331,NDSN,0.0002603633400667063,-0.07176971854578666,61151000.0,56916000.0,0.930745204493794,-1.868620363622845e-05
1065280,NFLX,0.0037177165229183074,-0.00475333799687271,4364560000.0,4343863000.0,0.9952579412357717,-1.7671563209989084e-05
936340,DTE,0.0010689539130499524,-0.015935160171508183,210325000.0,207000000.0,0.984191132770712,-1.7033951820411423e-05
9389,BALL,0.0007636056928569675,-0.021494178026551725,281968000.0,275972000.0,0.9787351756227657,-1.6413076704356036e-05
1396009,VMC,0.0008717751080921633,-0.01787248881412442,135093000.0,132700000.0,0.9822862768611254,-1.5580790867809298e-05
788784,PEG,0.0010101992824079597,-0.01387534649361707,508000000.0,501000000.0,0.9862204724409449,-1.4016865071013762e-05
37996,F,0.0023450170450738266,-0.0057637047167501294,4002000000.0,3979000000.0,0.9942528735632183,-1.3515985803551466e-05
