ticker,date,ratio
SYY,1989-10-18 09:30:00,2.0
SYY,1992-06-22 09:30:00,2.0
SYY,1998-03-23 09:30:00,2.0
SYY,2000-12-18 09:30:00,2.0
T,1987-05-26 09:30:00,3.0
T,1993-05-26 09:30:00,2.0
T,1998-03-20 09:30:00,2.0
T,2022-04-11 09:30:00,1.324
TAP,2007-10-04 09:30:00,2.0
TECH,1997-11-18 09:30:00,2.0
TECH,2000-12-04 09:30:00,2.0
TECH,2022-11-30 09:30:00,4.0
TER,1982-10-25 09:30:00,2.0
TER,1983-08-01 09:30:00,2.0
TER,1995-08-30 09:30:00,2.0
TER,1999-09-01 09:30:00,2.0
TFC,1983-07-01 09:30:00,1.25
TFC,1985-04-29 09:30:00,2.0
TFC,1987-06-23 09:30:00,1.5
TFC,1989-07-03 09:30:00,1.5
TFC,1998-08-04 09:30:00,2.0
TGT,1981-12-01 09:30:00,2.0
TGT,1983-07-25 09:30:00,2.0
TGT,1996-07-18 09:30:00,3.0
TGT,1998-05-01 09:30:00,2.0
TGT,2000-07-20 09:30:00,2.0
TJX,1997-06-27 09:30:00,2.0
TJX,1998-06-26 09:30:00,2.0
TJX,2002-05-09 09:30:00,2.0
TJX,2012-02-03 09:30:00,2.0
TJX,2018-11-07 09:30:00,2.0
TMO,1984-01-04 09:30:00,1.5
TMO,1985-09-17 09:30:00,1.5
TMO,1986-11-03 09:30:00,1.5
TMO,1993-10-29 09:30:00,1.5
TMO,1995-05-25 09:30:00,1.5
TMO,1996-06-06 09:30:00,1.5
TMUS,2013-05-01 09:30:00,0.5
TPL,2007-07-13 09:30:00,5.0
TPL,2024-03-27 09:30:00,3.0
TPL,2025-12-23 09:30:00,3.0
TPR,2002-07-05 09:30:00,2.0
TPR,2003-10-02 09:30:00,2.0
TPR,2005-04-05 09:30:00,2.0
TRMB,2004-03-05 09:30:00,1.5
TRMB,2007-02-23 09:30:00,2.0
TRMB,2013-03-21 09:30:00,2.0
TROW,1990-01-02 09:30:00,2.0
TROW,1993-12-01 09:30:00,2.0
TROW,1996-05-01 09:30:00,2.0
TROW,1998-05-01 09:30:00,2.0
TROW,2006-06-26 09:30:00,2.0
TRV,1994-06-07 09:30:00,2.0
TRV,1998-05-12 09:30:00,2.0
TSCO,2002-08-20 09:30:00,2.0
TSCO,2003-08-22 09:30:00,2.0
TSCO,2010-09-03 09:30:00,2.0
TSCO,2013-09-27 09:30:00,2.0
TSCO,2024-12-20 09:30:00,5.0
TSLA,2020-08-31 09:30:00,5.0
TSLA,2022-08-25 09:30:00,3.0
TSN,1987-04-16 09:30:00,1.5
TSN,1991-04-16 09:30:00,2.0
TSN,1997-02-18 09:30:00,1.5
TT,1987-07-13 09:30:00,2.5
TT,1992-06-02 09:30:00,2.0
TT,1997-09-03 09:30:00,1.5
TT,2005-09-02 09:30:00,2.0
TT,2013-12-02 09:30:00,1.252
TT,2020-03-02 09:30:00,1.289
TTD,2021-06-17 09:30:00,10.0
TTWO,2005-04-12 09:30:00,1.5
TXN,1973-05-29 09:30:00,2.0
TXN,1987-06-15 09:30:00,3.0
TXN,1995-08-21 09:30:00,2.0
TXN,1997-11-24 09:30:00,2.0
TXN,1999-08-17 09:30:00,2.0
TXN,2000-05-23 09:30:00,2.0
TXT,1987-05-29 09:30:00,2.0
TXT,1997-06-02 09:30:00,2.0
TXT,2007-08-27 09:30:00,2.0
TYL,1985-04-12 09:30:00,2.0
TYL,1990-05-15 09:30:00,3.0
UDR,1983-08-01 09:30:00,1.5
UDR,1993-05-06 09:30:00,2.0
UHS,1983-07-05 09:30:00,2.0
UHS,1996-05-20 09:30:00,2.0
UHS,2001-06-04 09:30:00,2.0
UHS,2009-12-16 09:30:00,2.0
UNH,1992-09-16 09:30:00,2.0
UNH,1994-03-11 09:30:00,2.0
UNH,2000-12-26 09:30:00,2.0
UNH,2003-06-19 09:30:00,2.0
UNH,2005-05-31 09:30:00,2.0
UNP,1980-05-12 09:30:00,2.0
UNP,1991-10-02 09:30:00,2.0
UNP,1996-10-16 09:30:00,1.48720999405116
UNP,2008-05-29 09:30:00,2.0
UNP,2014-06-09 09:30:00,2.0
USB,1979-02-22 09:30:00,1.25
USB,1985-04-16 09:30:00,2.0
USB,1989-04-17 09:30:00,2.0
USB,1997-01-16 09:30:00,3.0
USB,1999-04-16 09:30:00,3.0
V,2015-03-19 09:30:00,4.0
VLO,2004-10-08 09:30:00,2.0
VLO,2005-12-16 09:30:00,2.0
VLO,2013-05-02 09:30:00,1.094
VMC,1976-05-17 09:30:00,2.0
VMC,1989-03-13 09:30:00,4.0
VMC,1999-03-11 09:30:00,3.0
VMRK,2001-10-12 09:30:00,2.0
VRSN,1999-06-01 09:30:00,2.0
VRSN,1999-12-07 09:30:00,2.0
VRTX,2000-08-24 09:30:00,2.0
VTR,2015-08-18 09:30:00,0.8757
VTRS,1992-08-03 09:30:00,2.0
VTRS,1995-08-16 09:30:00,1.5
VTRS,2003-01-28 09:30:00,1.5
VTRS,2003-10-09 09:30:00,1.5
VZ,1986-04-18 09:30:00,2.0
VZ,1990-05-02 09:30:00,2.0
VZ,1998-06-30 09:30:00,2.0
VZ,2006-11-20 09:30:00,1.038055099964706
VZ,2008-04-01 09:30:00,1.0046515366145252
VZ,2010-07-02 09:30:00,1.0662242546825904
WAB,2013-06-12 09:30:00,2.0
WAT,1999-06-11 09:30:00,2.0
WAT,2000-08-28 09:30:00,2.0
WBD,2014-08-07 09:30:00,1.957
WDC,1997-06-04 09:30:00,2.0
WDC,2025-02-24 09:30:00,1.323
WEC,1982-07-28 09:30:00,1.5
WEC,1987-07-01 09:30:00,2.0
WEC,1992-07-01 09:30:00,1.5
WEC,2011-03-02 09:30:00,2.0
WELL,1985-09-04 09:30:00,1.5
WFC,1977-06-20 09:30:00,2.0
WFC,1988-07-01 09:30:00,1.5
WFC,1989-07-24 09:30:00,2.0
WFC,1993-06-29 09:30:00,2.0
WFC,1997-10-14 09:30:00,2.0
WFC,2006-08-14 09:30:00,2.0
WMB,1993-11-08 09:30:00,2.0
WMB,1996-12-31 09:30:00,1.5
WMB,1997-12-30 09:30:00,2.0
WMB,2001-04-24 09:30:00,1.0893246187363834
WMB,2012-01-03 09:30:00,1.2266928361138372
WMT,1975-08-25 09:30:00,2.0
WMT,1980-12-17 09:30:00,2.0
WMT,1982-07-12 09:30:00,2.0
WMT,1983-07-11 09:30:00,2.0
WMT,1985-10-07 09:30:00,2.0
WMT,1987-07-13 09:30:00,2.0
WMT,1990-07-09 09:30:00,2.0
WMT,1993-02-26 09:30:00,2.0
WMT,1999-04-20 09:30:00,2.0
WMT,2024-02-26 09:30:00,3.0
WRB,1986-06-19 09:30:00,1.5
WRB,1991-05-06 09:30:00,1.5
WRB,1997-09-19 09:30:00,1.5
WRB,2002-07-03 09:30:00,1.5
WRB,2003-08-28 09:30:00,1.5
WRB,2005-04-11 09:30:00,1.5
WRB,2006-04-05 09:30:00,1.5
WRB,2019-04-03 09:30:00,1.5
WRB,2022-03-24 09:30:00,1.5
WRB,2024-07-11 09:30:00,1.5
WSM,1986-06-27 09:30:00,1.5
WSM,1989-06-29 09:30:00,1.5
WSM,1990-07-02 09:30:00,1.5
WSM,1994-02-22 09:30:00,1.5
WSM,1994-09-27 09:30:00,1.5
WSM,1998-05-18 09:30:00,2.0
WSM,2002-05-10 09:30:00,2.0
WSM,2024-07-09 09:30:00,2.0
WST,1982-05-06 09:30:00,2.0
WST,1987-06-02 09:30:00,2.0
WST,2004-09-29 09:30:00,2.0
WST,2013-09-27 09:30:00,2.0
WTW,2016-01-05 09:30:00,0.3775
WY,1973-12-12 09:30:00,2.0
WY,1988-06-03 09:30:00,1.5
XEL,1986-06-16 09:30:00,2.0
XEL,1998-06-02 09:30:00,2.0
XOM,1976-07-26 09:30:00,2.0
XOM,1981-06-12 09:30:00,2.0
XOM,1987-09-15 09:30:00,2.0
XOM,1997-04-14 09:30:00,2.0
XOM,2001-07-19 09:30:00,2.0
YUM,2002-06-18 09:30:00,2.0
YUM,2007-06-27 09:30:00,2.0
YUM,2016-11-01 09:30:00,1.391
ZBH,2022-03-01 09:30:00,1.03
ZBRA,1995-12-29 09:30:00,2.0
ZBRA,2003-08-22 09:30:00,1.5
ZBRA,2004-08-26 09:30:00,1.5
